order_id,date,region,category,unit_price,quantity,discount,revenue
ORD-0934,2023-12-06 22:50:48.648648,West,Food & Beverage,7.89,8,0.2,50.5
ORD-0935,2023-12-07 07:35:29.729729,North,Sports,165.51,2,0.15,281.37
ORD-0936,2023-12-07 16:20:10.810810,North,Electronics,1458.66,4,0.0,5834.64
ORD-0937,2023-12-08 01:04:51.891891,West,Electronics,819.74,6,0.05,4672.52
ORD-0938,2023-12-08 09:49:32.972972,North,Electronics,1374.56,2,0.15,2336.75
ORD-0939,2023-12-08 18:34:14.054054,South,Electronics,1254.19,7,0.05,8340.36
ORD-0940,2023-12-09 03:18:55.135135,South,Electronics,422.61,3,0.1,1141.05
ORD-0941,2023-12-09 12:03:36.216216,West,Clothing,166.69,3,0.0,500.07
ORD-0942,2023-12-09 20:48:17.297297,South,Sports,148.7,2,0.0,297.4
ORD-0943,2023-12-10 05:32:58.378378,South,Food & Beverage,32.84,8,0.05,249.58
ORD-0944,2023-12-10 14:17:39.459459,East,Food & Beverage,30.62,6,0.0,183.72
ORD-0945,2023-12-10 23:02:20.540540,East,Food & Beverage,15.53,1,0.05,14.75
ORD-0946,2023-12-11 07:47:01.621621,South,Food & Beverage,7.26,1,0.0,7.26
ORD-0947,2023-12-11 16:31:42.702702,West,Clothing,192.95,7,0.15,1148.05
ORD-0948,2023-12-12 01:16:23.783783,East,Furniture,118.82,8,0.0,950.56
ORD-0949,2023-12-12 10:01:04.864864,North,Sports,290.22,5,0.05,1378.54
ORD-0950,2023-12-12 18:45:45.945945,North,Electronics,1297.2,5,0.2,5188.8
ORD-0951,2023-12-13 03:30:27.027027,North,Furniture,445.56,4,0.05,1693.13
ORD-0952,2023-12-13 12:15:08.108108,West,Food & Beverage,39.26,6,0.2,188.45
ORD-0953,2023-12-13 20:59:49.189189,South,Furniture,581.67,6,0.0,3490.02
ORD-0954,2023-12-14 05:44:30.270270,North,Sports,242.94,3,0.05,692.38
ORD-0955,2023-12-14 14:29:11.351351,West,Electronics,580.37,9,0.0,5223.33
ORD-0956,2023-12-14 23:13:52.432432,East,Electronics,1196.49,7,0.05,7956.66
ORD-0957,2023-12-15 07:58:33.513513,South,Sports,12.06,1,0.0,12.06
ORD-0958,2023-12-15 16:43:14.594594,East,Sports,164.68,7,0.15,979.85
ORD-0959,2023-12-16 01:27:55.675675,West,Food & Beverage,19.83,5,0.1,89.24
ORD-0960,2023-12-16 10:12:36.756756,North,Electronics,1025.6,5,0.0,5128.0
ORD-0961,2023-12-16 18:57:17.837837,North,Furniture,416.51,2,0.0,833.02
ORD-0962,2023-12-17 03:41:58.918918,West,Clothing,121.07,4,0.2,387.42
ORD-0963,2023-12-17 12:26:40.000000,North,Clothing,166.26,6,0.15,847.93
ORD-0964,2023-12-17 21:11:21.081081,South,Sports,282.57,7,0.0,1977.99
ORD-0965,2023-12-18 05:56:02.162162,West,Food & Beverage,7.01,5,0.0,35.05
ORD-0966,2023-12-18 14:40:43.243243,East,Clothing,54.43,9,0.1,440.88
ORD-0967,2023-12-18 23:25:24.324324,West,Electronics,86.29,3,0.15,220.04
ORD-0968,2023-12-19 08:10:05.405405,South,Sports,266.2,1,0.2,212.96
ORD-0969,2023-12-19 16:54:46.486486,South,Furniture,354.39,4,0.1,1275.8
ORD-0970,2023-12-20 01:39:27.567567,West,Sports,275.25,9,0.0,2477.25
ORD-0971,2023-12-20 10:24:08.648648,West,Furniture,163.97,4,0.0,655.88
ORD-0972,2023-12-20 19:08:49.729729,North,Sports,26.46,2,0.2,42.34
ORD-0973,2023-12-21 03:53:30.810810,South,Sports,248.57,5,0.0,1242.85
ORD-0974,2023-12-21 12:38:11.891891,West,Sports,273.54,3,0.2,656.5
ORD-0975,2023-12-21 21:22:52.972972,West,Furniture,209.23,9,0.05,1788.92
ORD-0976,2023-12-22 06:07:34.054054,South,Furniture,268.65,4,0.0,1074.6
ORD-0977,2023-12-22 14:52:15.135135,West,Sports,48.81,6,0.15,248.93
ORD-0978,2023-12-22 23:36:56.216216,North,Clothing,189.79,2,0.05,360.6
ORD-0979,2023-12-23 08:21:37.297297,South,Food & Beverage,14.26,6,0.0,85.56
ORD-0980,2023-12-23 17:06:18.378378,North,Food & Beverage,21.23,3,0.1,57.32
ORD-0981,2023-12-24 01:50:59.459459,North,Food & Beverage,6.6,9,0.05,56.43
ORD-0982,2023-12-24 10:35:40.540540,North,Furniture,536.87,2,0.1,966.37
ORD-0983,2023-12-24 19:20:21.621621,North,Furniture,115.97,9,0.2,834.98
ORD-0984,2023-12-25 04:05:02.702702,South,Clothing,96.19,5,0.05,456.9
ORD-0985,2023-12-25 12:49:43.783783,North,Food & Beverage,27.81,8,0.2,177.98
ORD-0986,2023-12-25 21:34:24.864864,North,Food & Beverage,30.5,2,0.0,61.0
ORD-0987,2023-12-26 06:19:05.945945,West,Sports,284.22,6,0.0,1705.32
ORD-0988,2023-12-26 15:03:47.027027,South,Furniture,274.71,3,0.0,824.13
ORD-0989,2023-12-26 23:48:28.108108,South,Food & Beverage,30.46,5,0.0,152.3
ORD-0990,2023-12-27 08:33:09.189189,East,Clothing,39.36,8,0.2,251.9
ORD-0991,2023-12-27 17:17:50.270270,South,Clothing,88.83,1,0.0,88.83
ORD-0992,2023-12-28 02:02:31.351351,South,Food & Beverage,6.66,5,0.1,29.97
ORD-0993,2023-12-28 10:47:12.432432,East,Furniture,314.03,3,0.15,800.78
ORD-0994,2023-12-28 19:31:53.513513,South,Clothing,87.54,4,0.0,350.16
ORD-0995,2023-12-29 04:16:34.594594,South,Sports,285.84,2,0.05,543.1
ORD-0996,2023-12-29 13:01:15.675675,South,Clothing,16.22,9,0.0,145.98
ORD-0997,2023-12-29 21:45:56.756756,South,Electronics,587.27,3,0.1,1585.63
ORD-0998,2023-12-30 06:30:37.837837,East,Electronics,692.91,2,0.0,1385.82
ORD-0999,2023-12-30 15:15:18.918918,South,Furniture,572.31,9,0.1,4635.71
ORD-1000,2023-12-31 00:00:00.000000,South,Food & Beverage,34.65,7,0.0,242.55
